"id","label","location","sentiment_score","followers_count"
"x529499961","Ludovic_Subran","Munich, Bavière",4,10024
"x3200897686","Ginola305","Munich, Bavière",6,85
"x387659445","maria_andy2","MurrayLand.",2,6404
"x957372490862546944","Waxstorm_FR","Mustafar",1,203
"x1240943246756503552","BouchardPierr10","Muzillac, France",-4,152
"x779600032341303296","CowTent1","my ass is chicken U want wing",1,161
"x1337381813849907203","Rifelha212","N.O.C.T",-1,135
"x1367945744","lautreamont13","Nacka, Sverige",-6,3448
"x910773727884955648","SullySMH","Nagano-shi, Nagano",2,132
"x7040572","D62","Nagoya, Japan",2,239
"x1207690511714271232","CHRISTOPHEIvan3","Namur",1,182
"x6312372","Mobisphere","Namur (Belgium)",0,2548
"x1027054206371487744","PigeonValerian","Namur, Belgique",2,4
"x7204752","lavenir_net","Namur, Belgium",5,69811
"x871409320226902016","boris_lml_","Nancy",4,100
"x421746898","Onparlevrai","Nancy",6,830
"x67287286","stfJAN","Nancy",2,35
"x43494396","mathieuklein","Nancy",2,9739
"x1098459084","loubana054","Nancy",1,124
"x1032244270705590272","GadjiMiko","Nancy",1,270
"x21150018","FabriceSimonet","Nancy",1,517
"x163871503","bleusudlorraine","Nancy",1,11456
"x329873269","XBlack_HairX","Nancy",0,396
"x256621738","perlici1","Nancy - France",5,5520
"x2979825766","CHRU_de_Nancy","Nancy (Lorraine) - France",3,5210
"x233682905","Aboufares1978","Nancy, France",28,15
"x948605065","Nouss16","Nancy, France",4,244
"x1349643260558503936","Med54500","Nancy, France",2,22
"x3319309847","BlackBLeSeul","Nancy, France",3,58
"x1137203850740469761","ArnaudNesBis","Nancy, France",3,291
"x2781513765","MHockey1","Nancy, France",0,33
"x1249788733655834625","psy_massondavid","Nancy, France",5,719
"x39984876","braco001","Nancy, France",6,730
"x53295857","XavierRemis","Nancy, France",3,1950
"x610112985","JoVazco","Nancy, France",0,29
"x949220304198557696","Fetch_Gero","Nancy, France",1,35
"x901686270","LEstRepNancy","Nancy, France",1,7633
"x810493504782823425","apollonien_","Nancy, France",-1,706
"x1233493730730086403","GarnierAgathe2","Nancy, France",-4,455
"x1287724790116220929","EB_Charlie","Nancy, France",-5,81
"x3190096041","damienaberlin","Nancy, Francia",2,291
"x1331659387862196229","NeiterV","Nancy, Grand Est, France",0,58
"x1096141353304670208","OSCncy","Nancy, Lorraine",1,232
"x583603580","simardcasanova","Nancy, Lorraine, France",3,3631
"x856102868390215681","PhilippeDenis77","Nangis, France",1,228
"x4870041922","sebabounetidf","Nanterre, France",1,8
"x74449517","LeParisien_92","Nanterre, France",1,19695
"x2374055916","DestinIdriss","Nanterre, Ile-de-France",2,2543
"x2331629905","nathlanantaise","nantes",1,1147
"x902604079834292225","ArtNil007","Nantes",5,2
"x42358454","Fraslin","Nantes",121,17033
"x104829517","fscotto","Nantes",2,14
"x2627734195","Laysedd",,-5,298
"x1214868649590370304","actu_nantes","Nantes",2,731
"x1144701950","UUtopi","Nantes",1,142
"x81822755","yoltie","Nantes",1,198
"x1032635500144807936","CBzh56","Nantes",1,298
"x2518321489","jpaubrunet","Nantes",0,617
"x628248567","_Tim0_","Nantes",0,809
"x618020917","aureliajaeger","Nantes",0,2154
"x326688634","hey_did_g","Nantes",-1,1310
"x249530463","Pole_ABT","Nantes",-3,1326
"x1185598373614751748","Valentin_ANEPF","Nantes",-5,486
"x1547926117","VOLLMERmarc","NANTES",-3,1329
"x42896976","forkmotion","Nantes - Paris - Auvergne",-1,1336
"x1917242737","MEBNantes","Nantes !",-3,13
"x1531482230","direct_victoire","Nantes & Paris",0,1245
"x1143432535","PhRidou","Nantes et alentours. #EPJT",1,708
"x3370511452","carn_joel","Nantes et Antananarivo",7,2330
"x1532005447","Nathanael_MD","Nantes, France",12,87
"x1236344201337614336","h23_fr","Nantes, France",4,57
"x826993689981493251","Belial_spirit","Nantes, France",1,302
"x1093221160244920320","FourageBernard","Nantes, France",5,3412
"x342575758","_ThisIsSparta_","Nantes, France",2,3855
"x865283610","ChLeDoare","Nantes, France",5,5263
"x705094544115761152","dvidgeekoh","Nantes, France",-2,19
"x590107378","AurelieG88","Nantes, France",3,82
"x787996856039141376","ars_pdl","Nantes, France",5,11857
"x947640478983446529","erouanjikel","Nantes, France",1,34
"x1181987804424871940","zersinan1","Nantes, France",1,225
"x119877626","NicolasJuhel","Nantes, France",1,254
"x1290298534047121408","savane_a",,-2,396
"x841308274519605250","Cosmetexpert","Nantes, France",-1,2366
"x44070455","vbenard","Nantes, France",1,8160
"x1134128895505174528","PaulGARDE19","Nantes, France",0,118
"x2368496288","JpdeNantes44","Nantes, France",0,182
"x16180051","francoisville","Nantes, France",0,915
"x1097612439926067201","Totobbs","Nantes, France",0,2695
"x2971342672","tDelf7518","Nantes, France",-1,354
"x1353339294685999107","Pierre64068778","Nantes, France",-8,31
"x18452225","seb_hach","Naoned, France de l'Ouest",2,65
"x191157797","nakryumyt","Nar Shaddaa",6,1000
"x480752391","jmAlric11","Narbonne, France",2,27537
"x875377740953812993","Telecaster2021","Nashville, TN",-2,99
"x212598221","Silence_Action","Nation dysfonctionelle française",8,3622
"x126073548","Jessicabreizh","Nationalité bretonne 5/5
",0,437
"x1082363705713664001","ManresaManuel2","ne connaissons pas la pitié...",2,1871
"x706538809723383809","jl_troog","Ne regarde que moi",0,494
"x145578184","FrostyZZZ","Near Grenoble, France",1,68
"x123019791","benoitclouet","Near Paris, France",4,60
"x544547863","MirjamBerkelder","Nederland",3,647
"x2813563435","PhilippeAlcoy","Negdije",1,1361
"x1148712584","LePsychorigide","Nemours",1,95
"x200843710","TheChouc","Netanya (ISR) | Nice (FRA)",1,3191
"x18241742","DezeweekEu","Netherlands",0,3803
"x2189870490","Nibor_Tolum","Neuchâtel",11,3310
"x517319434","migio79","Neuchâtel, Suisse",-3,5
"x143734379","benoulp","Neuchâtel, Suisse",0,86
"x33316005","adomjan","Neuchâtel, Suisse",-2,142
"x761172992911142912","EPSVilleEvrard","Neuilly-sur-Marne, France",4,1241
"x456220220","KRYSLUVU","Neuilly-sur-Seine",1,3784
"x50295836","pkarsenty","Neuilly-sur-Seine, France",4,1561
"x3798348263","MillyRomaparigi","Neuilly-sur-Seine, France",0,190
"x966874040","Revahb1","Neuilly Plaisance",4,381
"x1240367556","alardine","Neuilly sur marne",1,206
"x914962323454009349","Bonneau45380176","Neuville-de-Poitou, France",3,84
"x1181285889600868352","SurSaone","Neuville-sur-Saône, France",-1,65
"x1130832206266548225","claudiovith","Nevada, USA",1,92
"x1353141212744720386","Moi_booh","Never At Home",-1,7
"x752915059","fuite_exil","New Jersey, USA",4,548
"x301515863","EGuedel","New York",-3,27360
"x831554354901635072","oben100000","New York - San Diego",1,162
"x1081479916900753408","mueller_nyc","New York,  USA  <U+0001F1FA><U+0001F1F8>",-2,374
"x73280895","richardhetu","New York, New York",2,42268
"x10012322","benaym","New York, NY",2,5426
"x183589659","dienembaye","New York, NY",1,2868
"x1006637892117127168","Ormeau16","New York, NY",-6,20
"x711959373728374785","GentricMarie","New York, USA",14,3017
"x75997923","VdeGraffenried","New York, USA",3,4041
"x1259064602047979521","OdouThomas","New York, USA",1,73
"x1176802236359426048","julien_lindauer","New York, USA",-4,47
"x471071520","beriz99","Niamey/Niger",1,195
"x301618194","arnaud1966","nice",3,78
"x220736891","Charlesnahmano","nice",0,190
"x1005867944566456322","DeboutJean","Nice",5,487
"x527334635","MonaCoCo67","Nice",5,1128
"x1022296842","hervecael","Nice",3,5765
"x49923073","Nice_Matin","Nice",9,213887
"x126355487","elbiarjp","Nice",2,302
"x876148423","sAathenaAs","Nice",1,742
"x464502436","tetunicois","Nice",1,3094
"x407677107","Phil_in_Nice","Nice",0,18
"x2473633335","Optimistess","Nice",-1,31
"x2312126930","ConstituantsFR","Nice",-1,1310
"x742813192846479360","Mary100999","Nice",-3,2
"x134954641","nissart06300","NICE",1,163
"x860589310462107648","floguiz1","nice 06",3,952
"x4538696176","michedici","Nice Europe",6,2963
"x91367710","gigli51","Nice, france",0,236
"x987008035628507137","brique83","Nice, France",4,329
"x607066785","lfgpro","Nice, France",3,17
"x3401507746","CrepinMael","Nice, France",3,421
"x1061189184369713152","PierreM19180shz","Nice, France",4,1535
"x1065642654967496704","mathieu_lapeche","Nice, France",5,1588
"x35553506","jamesbabineau","Nice, France",2,15
"x1270791657173266437","BCoquillage08","Nice, France",2,486
"x470168674","gregcala0","Nice, France",2,1743
"x216308857","M06Sof","Nice, France",0,4685
"x83784709","cestrosi","Nice, France",2,183739
"x1296920490150449153","Alino06310","Nice, France",1,18
"x1144733289321771009","GiletsNice","Nice, France",0,37
"x1303069309149863939","RCFcotedazur","Nice, France",1,57
"x900754094490570753","GiuseppeAMANI","Nice, France",0,315
"x768461303862140928","ultime60","Nice, France",-1,647
"x2411301282","papypaul2014","Nice, France",1,815
"x729674647042699264","charlie_yarseen","Nice, France",1,3624
"x262554664","thalassa2008","Nice, France",-5,6884
"x260970438","Dominiq_Estrosi","Nice, France",1,9825
"x1236725637269917702","pasdeblablaz","Nice, France",0,11
"x881888852423708672","DraghettisSplat","Nice, France",0,29
"x1073176722944729089","Alexandre_Hini","Nice, France",0,942
"x880360989971140610","nissabel1","Nice, France",0,3532
"x309615033","exbabacool","Nice, France",0,25578
"x553902816","nohcnohc","Nice, France",-2,10
"x911590017050521601","PunkJackdaw","Nice, France",-1,114
"x994634744","yasheeva","Nice, France",-1,441
"x16458964","jpsolari","Nice, France",-1,878
"x28522100","stephgauthier06","Nice, France",-1,1168
"x2207549065","videogirl25","Nice, France",-2,110
"x2637625786","_radiesthesie","Nice, France",-3,36
"x96794983","YannWeb","Nice, France",-3,1509
"x33960395","cd_land","Nice, France - Côte d'Azur",-9,5656
"x179408305","omatrot","Nice, French Riviera",2,207
"x561164284","oeilcinefeel06","Nice/ The French Riviera",2,3430
"x211409102","GagJerome","Nicolet, Qc",-5,1022
"x1323955558785961984","ASNilsannath","Nièvre, Bourgogne",2,94
"x1088130719598198786","artorias_sama","Night City",-5,170
"x106133951","lmdiscute","nimes",0,53
"x863382456401100803","DavidCosta145","Nîmes",1,627
"x1224461614763724803","ramona_duval","Nîmes",1,1107
"x749686110","ChristopheChay","Nîmes",-1,2023
"x1066625841407451136","MARCMARTINS9","Nimes - France",-7,32
"x326359519","chicuelo07","NIMES CIUDAD ETERNA",1,277
"x565510313","JacquesBolo","Nîmes puis Paris",1,332
"x1266300047055978501","ArthurTezlat","Nîmes, France",-20,417
"x927931708648943619","GazettedeNimes","Nîmes, France",1,3299
"x918793115061882880","Bourgeonlauren2","Nîmes, France",-1,27
"x802596494419329029","CHR_Conseils75","Nîmes, France",-1,897
"x4845146835","JA_Moreau","Nîmes, France",-2,623
"x804215960","MichelBey79","Niort",2,440
"x1494082550","mercedes79160","Niort 79000",2,130
"x761174481817726977","CBoumTV","Niort, France",10,141
"x1133202021505523713","BenoitMerleau","Niort, France",2,181
"x39805001","Thierry_PELTIER","Nismes en Belgique",7,12760
"x1199728260428513281","PLouBref","Nissa",0,42
"x100320694","stefgenicot","Nivelles",1,128
"x982718347","sylvankeir","NIVELLES",3,97
"x38213646","PierreHUART","Nivelles, Région Wallonne, Bel",0,2983
"x54494585","phil_monteret","Nogent-sur-Marne",1,671
"x1281554617957003265","MichelVervoort2","Nogent-sur-Marne, France",1,25
"x722181940800045056","Nathali38603818","Nogent-sur-Marne, France",1,1424
"x1015736412","Patricia_Durand","Nogent-sur-Seine, France",5,562
"x300206315","franck_abr","Nogent sur marne",1,3975
"x1240746376251805698","karikam8","Noisy-le-Grand, France",3,9
"x3226828311","rosl_l","Nomade dans l'âme",3,468
"x2666881840","Dadjuge","non",2,71
"x54740760","Looping_","Non fides, non spes, scientia",8,2869
"x271542612","Mika_Felin","Nord-Pas-de-Calais <U+0001F1EB><U+0001F1F7>",1,3274
"x2251756627","COLLETTEGuy59","Nord-Pas-de-Calais, France",2,4
"x2361155444","Vulnerrac","Nord-Pas-de-Calais, France",2,66
"x2437481418","fred_oo1","Nord-Pas-de-Calais, France",2,59
"x1620282506","clairesnews","Nord-Pas-de-Calais, France",1,2475
"x745937032803983360","Cara_Neo","Nord-Pas-de-Calais, France",0,3
"x3218017496","RenaudBoyaval","Nord-Pas-de-Calais, France",0,134
"x298707200","pommepied","Nord-Pas-de-Calais, France",0,5540
"x1332993407782952960","OctavioDeolive2","Nord-Pas-de-Calais, France",-1,65
"x145209133","Cindy62200","Nord-Pas-de-Calais, France",-1,4496
"x1320373068","Rob__EDELJI","Nord-Pas-de-Calais, France",-2,553
"x2426246108","SoizouKoi","Nord-Pas-de-Calais, France",-3,218
"x3709427837","MazeAnchor","Nord-Pas-de-Calais, France",-4,3
"x17364400","lavoixdunord","Nord - Pas-de-Calais",15,339196
"x21074818","NordEclairWeb","Nord - Pas de Calais",1,21080
"x1335864786085666816","LesPatriotes_59","Nord France",2,248
"x627654841","JeanPSuau","Nord Gard",2,50
"x1048596068383035393","biolib59","Nord, Nord-Pas-de-Calais",5,483
"x880767254031470594","nordsud6213","nordsud",1,5310
"x435638887","Kawa_khan","Norge",2,107
"x120168581","nicbetren","Normandie",1,436
"x454249586","VerhaegheO","Normandie",2,22
"x17777823","paris_normandie","Normandie",1,89639
"x1255141777779986434","LainBenoit1","Normandie",0,1
"x1044975812","IndeedKikig63","Normandie",0,333
"x968956904","gruenspan123","Normandie, France",1,254
"x1127346046940655616","SadyKwiatkowski","Normandie, France, Europe",1,107
"x1080068301353615360","EmmacruelMacron","Normandy",2,1732
"x2271919724","QDehais","Normandy, France",1,76
"x768547067996307461","XRP_LEADER","North Pôle",-4,343
"x1206878800228864000","Alf_loves_cats","North Pole, AK",4,11
"x969261284129611776","ICIGrandNord","Northwest Territories, Canada",1,220
"x2609704002","MajorFoxYT","Northwood - Studios",-1,334
"x511620603","83Johnny","Not in France",2,302
"x314546735","bleecker83","Not so Far...",2,290
"x250268114","Naboleon_3","Notre-Dame-des-Landes, France",-1,712
"x217154542","potardif","Notre-Dame-des-Prairies, Québe",1,37
"x1118563890999197697","JoeLeChirurgien","Notre Dame des Landes",-2,985
"x1482154890","RIBETTAR","Nouakchott- Mauritanie",3,7675
"x80692187","lncnc","Noumea",8,21633
"x742062607562117120","rosohlen97","Nouméa",3,15
"x4272816553","BobyCoiffard","Nouméa/Oyonnax",3,21
"x93620008","kgodin_rc","Nouveau-Brunswick",1,2883
"x917765485227335681","surprisebylka","Nouveau-né | Z6",1,46
"x547957320","mauzemontole","Nouvelle-Aquitaine",-3,1625
"x1239105591806693376","DreCorinne","Nouvelle-Aquitaine",-2,2539
"x758795473872297984","lncnc_monde","Nouvelle-Calédonie",5,960
"x1392088806","vamaviely","Nouvelle-Calédonie",1,110
"x758822668690821120","lncnc_all","Nouvelle-Calédonie",1,1445
"x758800590528913412","lncnc_pays","Nouvelle-Calédonie",5,1823
"x1326287729450127361","BONNEAUCHRISTI2","Nouvelle-Calédonie",0,34
"x2971320009","Guerin70910553","Nouvelle Aquitaine",3,57
"x220323417","Lara__BO","Nouvelle Aquitaine",0,2473
"x1323204383237115904","violette_johan2","Nouvelle Aquitaine",1,1097
"x500687980","laboriemarie","Nouvelle Aquitaine, France",2,2688
"x1068217873229848576","RbkToutcourt","Nouvelle Aquitaine, France",-1,45
"x852787295316918276","RestitutorOrien","Nova Roma, Imperium Romanum",2,53276
"x1273203972430606337","AnubisBack","Now",4,28
"x1277562489882980352","linval59","Nulle part",22,2812
"x367055648","TheGeek_fr","Nulle part",3,123
"x46743065","smokonzewater","Nulle part chez moi...",0,403
"x1009177504375025664","JSavikataaq","Nunavut, Canada",2,1749
"x354608804","dglza","NY, NY",0,89
"x888610905864491008","PERICLES2ZEN","NYC, U.S. +PARIS, FRANCE",3,4772
"x3420619451","FabienVergier","Nyons, France",-1,306
"x755152466342252544","Cestmoisit","O",3,25
"x480418245","AnitaOakville","Oakville, Ontario",9,11506
"x69575389","Gigau_MEIOU","Obaix-Buzet, Belgium",0,258
"x967126836764430337","WolfOccitania","Occitanie",9,95
"x804354860346908677","gblaize31","Occitanie",3,1448
"x782884016","Hassan_Bijji","Occitanie",2,6
"x3315130996","SciTania","Occitanie",-2,16853
"x1231861812582404105","JakTubal","Occitanie",-7,158
"x2172219327","Papillon787Cr","Occitanie (libre)",2,653
"x246764198","Jcaud1","Occitanie +Paris",2,2187
"x235192734","jeanlac82","Occitanie occidentale, France",1,789
"x1219972086661296128","Cthrn34","Occitanie, France",1,10
"x1326411252","VincePvince","Occitanie, France",0,927
"x1896310374","AnneFarmer65","Occitanie, France",-1,15753
"x276405213","emibaal","Occitanie, mais tout en bas.",1,137
"x1251787949869539329","MediaRacine","Occitanie, Pyrénées",-1,144
"x1246355643646332928","JFJ76930","Octeville sur mer",0,233
"x1311777393724600320","phweb64","Oeyreluy, France",4,1
"x1145689304452218881","actufr60","oise",1,528
"x97292852","jacquesbonte","Oise, Picardie",5,556
"x1258802843303231488","GenTacor","Oka, Québec",2,77
"x131746167","Pierre_Labbe_","Olivet France",1,10
"x1344275995088605185","PierreMartini4","Olmeta-di-Capocorso, France",-1,141
"x1234906436523712512","eglisecovid","OMS",-2,3597
"x650113","ZeClint","on dirait le sud",1,12390
"x1345333580285804545","mekna_91","on est la hun",1,268
"x1003719356424081410","Rin45403016","On The Moon",1,199
"x27969262","Michel_Fries","On this little Planet Earth",0,126
"x1083692191602655232","domien_in_GTA","Ontario",0,418
"x421278957","ONAccessibilite","Ontario",-4,600
"x631138646","ONfr_TFO","Ontario, Canada",5,7302
"x957790886905049088","ClimCreativity","Ontario, Canada",0,96
"x750341319797706752","AinesON","Ontario, Canada",-4,437
"x118114535","22MDOLIVIER23","ooooooooooo",2,2550
"x503079869","NarudaaArnaud","Opinions my owns",-3,5134
"x520680669","AlbertCamus75","Oran, Algérie",0,1963
"x146381756","androctone","Orange",-1,2692
"x23113271","marcosarellano","Orem, Utah",0,51
"x1115275003723964416","CryptoNursing","Orion's Belt",1,100
"x549363542","Keublansky","Orion Arm - Milky way",0,575
"x1191038190766960641","Freezorex","Orlando, FL",1,758
"x85132478","Olivier_Kauf","Orléans",2,6185
"x426693551","Antoine_Bdrd","Orléans",0,258
"x178322650","RemDumDum","Orléans - Loire et Beauce",-1,10236
"x4113175937","farida_megdoud","Orléans, Centre",1,392
"x1095751664735277061","Varume1","Orléans, France",6,28
"x3978246827","clem43774","Orléans, France",3,321
"x450535548","sylam45","Orléans, France",2,102
"x1123551254","Moussa_kar","Orléans, France",1,62
"x3461405847","TBordeaux33","Orléans, France",3,872
"x2732242860","Era_sermo","Orléans, France",0,344
"x1033007967392727043","Flavios_r","Orléans, France",-2,177
"x125002731","mrykat","Orne",1,321
"x571205721","zebulonite","Orwellie septentrionale",4,2275
"x112404403","gronemocom","Osaka, Japon",7,5514
"x197839339","Branquignol","OsakaSevillaDakarGenèveParis",-23,122
"x1340032814","_BHOO_","otage des mondialistes",1,386
"x221379735","elatraverse","Ottawa",7,66490
"x17931988","melmarquis","Ottawa",3,4743
"x22808526","StPierreGu","Ottawa",1,2006
"x26126034","catherinekitts","Ottawa",1,2642
"x203087508","filionrayTVA","Ottawa",1,8781
"x131317692","LeDroitca","Ottawa-Gatineau",15,28121
"x98906397","iciottgat","Ottawa - Gatineau",-1,13682
"x84369451","ottawasante","Ottawa (Ontario)",0,5311
"x27943431","ottawaville","Ottawa, Canada",4,5515
"x17147864","kimleclerc","Ottawa, Ontario",7,2099
"x38228564","annecarolined","Ottawa, Ontario",2,1875
"x60597469","JimWatsonOttawa","Ottawa, Ontario",2,153674
"x1296109055883333633","RoyCecely","Ottawa, Ontario",1,190
"x87682983","sammykrosoft","Ottawa, Ontario",1,219
"x739848853596213249","Olds87","Ottawa, Ontario",1,349
"x273237613","ICILouisBlouin","Ottawa, Ontario",1,6224
"x23811334","pvfoisy","Ottawa, Ontario",1,8387
"x510886451","Armeecanadienne","Ottawa, Ontario",1,8654
"x23263454","CNoelSRC","Ottawa, Ontario",-1,4291
"x2948689325","JPetitn","Ottawa, Ontario, Jobourg,Kin",0,11155
"x35073389","ericpin","Ottawa/Hull",1,52
"x223969113","denisdesilets","Otterburn Park",3,83
"x822874503504072705","SergeEricBlais2","Otterburn Park, Québec",2,65
"x1084754122723741696","Plumenlarmes","Où l enfer à peur d aller",-3,3000
"x103280363","Weatherboy_fr","Où le banquier borgne est roi",0,5958
"x1361265509627539458","GrizzlyGrinche1","Ouagadougou",1,4
"x1446861938","emmanutapsoba","Ouagadougou Burkina Faso",-3,4163
"x65612337","Dieuson1","Ouagadougou, Burkina Faso",3,15690
"x352488778","Amlil71","Oued Amlil  <U+0001F1F2><U+0001F1E6> - Lyon",3,1173
"x190662754","Starkfith","Oulan-Bator",2,46
"x1020347016","Reddah68","OUTER HEAVEN",2,325
"x3354746201","Pierre77200","outre monde",1,788
"x1486413380","InfoAeroQuebec","Outremont, Québec",1,1530
"x603477523","PierreNeirynck","Ouvreur, loin des rucks...",1,2604
"x73623921","Alea_","Oxford, England",2,7723
"x1286653814469201924","SpektralHeart","p<U+03CC><U+03BB>eµ<U+03BF><U+03C2> p<U+03AC><U+03BD>t<U+03C9><U+03BD> µ<U+1F72><U+03BD> pat<U+03AE><U+03C1> <U+1F10>st<U+03B9>",-9,1460
"x1339508645562822657","SProut_is_Back","PACA",5,544
"x1351968711884894209","miz_teur","PACA",3,0
"x1242767843789324289","duvivierfloren2","PACA",2,258
"x864464223602171904","Sophie16689556","PACA",1,92
"x3074406788","verdebancoule","Pacifique Sud",1,779
"x499217591","frestagn","Palaiseau",1,4558
"x1347848408359383041","sirraptordelite","Paleolitique",1,14
"x3343899533","JoyceMarkoll","Pamiers, Midi-Pyrénées",0,127
"x305236256","escartefigue51","Pampérigouste",2,673
"x922031420796751872","bergers_rene1","Panama",3,7
"x937422935433859073","youngtraderwlth","Panama",1,1575
"x1323124038","dingologue","Paname",0,1544
"x3064923280","Cosette_cause","Paname",1,980
"x879062605037543425","DocYSNC","Pantin",-1,214
"x1225236794","StanMendy","Pantin",0,2830
"x3254698853","vincevlo","Pantin, France",3,1106
"x37180418","yannguegan","Pantin, France",1,16517
"x14260960","JustinTrudeau","Papineau",7,5583833
"x1008080730692481024","Arthemis720","par-ci par-là",0,200
"x1328090722575273985","PierreFeuille16","Par  la terre et la mer !",2,63
"x1253557273416302592","OtistSympa","Par ici où par là",-1,13
"x848601300518535173","Mzabi33A","par mon cœur au 14eme arrond",-1,31
"x1315585459","vanille4783","Par monts, par vaux",2,166
"x4168343897","Rapport2012","Paradis Terrestre",0,328
"x2576582708","PaulGoodman75","Parallel Universe",1,3484
"x992680507115786240","dossantos5271","Paray-le-Monial, France",2,679
"x1279886941517942786","LALLIERNathali1","Paray-Vieille-Poste, France",3,113
"x1003887917729804288","Matteoo_LCR","Parc des princes",3,368
"x2227015094","WeakLane","Parc des Princes",2,134
"x859865347075211269","AdocForEver","Parc des Princes",0,1023
"x709805399013203968","Pas_Jousep24","Parc des Princes / Lille",2,403
"x573084578","ugodiluca","Parigi Parigi + #FVG",12,161
"x810942272309235713","LauMi72","Parigné-l'Evêque, France",-5,829
"x2199986520","NEHT1","paris",6,25
"x1001701110","paulfranckthink","paris",6,555
"x117874694","jobenchetrit","paris",5,937
"x72516079","ActusNonStop","paris",35,40937
"x341149196","DustBin00","paris",4,266
"x82909666","a_bellanger","paris",6,9916
"x1070063887","sauvagedavid75","paris",2,15
"x923246793827213314","El_KikitX","paris",2,21
"x30911065","Valerie2a","paris",2,56
"x390018691","EKrief","paris",3,149
"x2785349764","noisettenl","paris",2,296
"x987046556","falias503","paris",2,740
"x19190944","jyguerin","paris",2,3164
"x1357253492277194752","SapiensOSI","paris",1,66
"x291627168","dauvergnekarine","paris",1,124
"x529265284","TISSOTChristop1","paris",1,196
"x257930553","Kameleon23","paris",1,252
"x714818392486711296","MajidVoukacha","paris",1,314
"x180060845","zarembo46","paris",1,1046
"x393053322","fromChaoss","paris",1,1102
"x325446376","elsavigoureux","paris",1,2563
"x2717932566","subversifperrin","paris",1,3638
"x254038657","HugCharbonneau","paris",1,5730
"x2723844019","rregardr","paris",-6,158
"x606997566","gheslinmariefra","paris",0,1764
"x811856105886416896","rahali32188568","paris",-1,16
"x540677547","IanEgoiste","paris",-2,633
"x2221572229","PatrickPelloux","paris",-2,108352
"x981820619187802113","daniel_corcos","Paris",18,383
"x581833488","Guirim","Paris",9,32
"x565438167","NgangaKil","Paris",7,81
"x599487728","PierreLoyce","Paris",7,840
"x92564226","LesEchos","Paris",49,1278662
"x591736711","ktrinsenez","Paris",5,58
"x1280105226","jtenahe_f","Paris",6,663
"x2826526470","EchiquierSocial","Paris",20,951
"x487928002","RaphaelleBacque","Paris",5,189324
"x83864876","courrierinter","Paris",16,334254
"x83625105","Stivoff","Paris",5,27
"x1887171834","louvolkova","Paris",5,99
"x102969147","LeiR3aG","Paris",8,108
"x394085744","Peronelle1","Paris",-6,278
"x255577343","soemlive","Paris",0,815
"x562091703","LN_Xavier","Paris",5,1039
"x496980756","LZagorac","Paris",11,1532
"x565511859","ABrandNewJo","Paris",-3,2782
"x167671426","thierryherrant","Paris",11,8014
"x549220611","CarlosMorenoFr","Paris",10,15755
"x34867057","franceinter","Paris",10,1613761
"x19976004","Mediapart","Paris",8,2723569
"x24744541","lemondefr","Paris",17,9202531
"x861225398","luludubendo","Paris",4,41
"x1234168100213469184","fleur_France_","Paris",-6,45
"x119452957","brohee","Paris",4,138
"x95436912","tbernard1979","Paris",12,291
"x247913275","NahrjonB","Paris",4,417
"x1335991308","URPSMKIDF","Paris",4,743
"x2835500362","mariottenicolas","Paris",3,1006
"x465627780","esanumFrance","Paris",4,1027
"x152716060","guypgoldstein","Paris",4,1084
"x523057275","p_galipon","Paris",4,1215
"x50832932","psoull","Paris",12,1228
"x121791582","rozieres","Paris",7,2440
"x905769986668548097","RaderSerge","Paris",3,2914
"x380487157","kalydeoo","Paris",4,13743
"x17198997","koztoujours","Paris",4,22092
"x193579986","GuillaumeRozier","Paris",8,49501
"x78957336","france_soir","Paris",7,56237
"x357412940","franceinfoplus","Paris",10,349139
"x338985020","afpfr","Paris",31,3635405
"x10791272","graindesable","Paris",4,14
"x46238776","yass9000","Paris",3,35
"x945609422486884352","Go87676206","Paris",7,41
"x26830576","Greeschka","Paris",3,45
"x402383298","BillardVincent","Paris",3,48
"x301584495","avocature","Paris",3,84
"x1301858857094967296","tregomain_de","Paris",5,89
"x1413384816","MarceParisLima","Paris",5,90
"x1296478273162051586","TetedeParigot","Paris",3,112
"x125656058","Matekezman88","Paris",3,147
"x4248518919","VaineEcriteuse","Paris",0,178
"x121371034","alainpiriou","Paris",1,429
"x3769323263","LucSpighel","Paris",3,512
"x490628521","s_milstayn","Paris",2,525
"x631664880","MaxDelvallee","Paris",6,559
"x1260667746","babonnay","Paris",3,624
"x102800117","GauBerna","Paris",3,651
"x21338872","Volodia11","Paris",3,769
"x58070325","Dunwael","Paris",3,786
"x44116507","hassidout","Paris",3,924
"x250843319","faligbadamassi","Paris",3,1026
"x371324694","AlineBessis","Paris",1,1089
"x82287861","r_moreaux","Paris",3,1047
"x566326691","DinoZorn","Paris",3,1103
"x116258374","EnriqueMoreira","Paris",13,1339
"x117193557","Humaginaire","Paris",5,1606
"x200268103","sdaziano","Paris",3,1838
"x16433437","Pierre_Vallet","Paris",3,2146
"x374553285","EchosMonde","Paris",2,2159
"x256139711","MedscapeFrance","Paris",12,2472
"x26505421","irenedelse","Paris",3,2493
"x878241220874653697","Vestige_du_jour","Paris",3,2782
"x1122434923","lavieestmeg","Paris",3,3019
"x439711432","RauxJF","Paris",3,3562
"x2883875277","Actualite24FR","Paris",8,3606
"x184914951","dbelaid","Paris",3,3694
